LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
80000,2,1,2,30,1,-1,-1,-1,-2,-2,0,1313,880,0,0,0,1313,883,0,0,0,0,0
160000,2,2,2,34,-1,-1,-1,-1,-1,0,149,1100,240,236,4022,4245,1100,240,236,4026,1000,1000,0
300000,2,2,1,25,1,2,0,0,0,0,237155,231932,238917,230083,13862,8210,102,11672,9700,1053,2010,13,1
280000,2,2,1,38,0,0,0,0,0,0,237821,223180,237301,201226,207802,219281,11000,20000,10000,10000,15000,10000,0
30000,1,1,3,27,0,0,0,0,0,0,25107,26312,28102,29078,29201,24122,2000,3000,2000,1000,1500,1000,0
360000,2,1,1,39,-1,-1,-1,-1,-1,-1,165,853,165,300,0,1790,853,165,300,0,1790,0,0
80000,2,2,1,39,0,0,0,0,0,-1,8755,13290,11244,13444,6782,226,5000,5000,3000,2000,226,0,0
80000,2,2,1,34,2,2,2,0,0,0,17294,22256,21660,22055,22603,23133,5210,0,1000,1000,1000,1000,1
180000,1,1,2,27,0,0,0,0,0,0,20793,18795,23194,44070,39003,26424,10053,12057,30035,863,72,37,0
320000,1,1,1,46,-2,-2,-2,-1,-1,-2,3266,12186,1403,24305,7463,1957,12253,3290,11465,7537,1966,2987,0
330000,2,1,2,30,-1,-1,-2,-2,-2,-2,5014,59970,18585,13835,45476,25125,60207,18585,13835,45476,25125,21370,0
130000,1,2,2,29,1,2,2,2,2,2,88766,91466,93182,90851,96576,98452,5000,4000,0,7200,3500,3600,1
70000,2,3,2,24,0,0,0,0,-1,0,65429,67513,67767,69275,1058,48376,3136,2076,2243,1058,48000,2000,0
90000,1,1,2,31,1,2,2,0,0,0,33868,34614,33776,34767,35504,36249,1600,0,1563,1300,1300,1438,1
550000,1,5,1,37,0,0,0,0,0,0,452600,364447,318029,91903,91010,70045,16025,14407,3512,3506,2512,125020,1
50000,2,3,1,22,2,2,2,2,2,2,40189,43434,44316,45189,46214,48904,3900,1900,1900,1900,3600,0,0
210000,2,3,1,53,0,0,2,0,0,0,88680,86225,84144,86894,88779,90641,7350,0,4000,3153,3268,3202,0
300000,2,2,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0
150000,1,1,1,31,2,2,2,2,2,2,159734,160247,131511,129369,123191,132072,4800,4006,3669,0,11781,0,1
220000,2,1,2,50,0,0,0,0,-2,-2,216194,222220,225648,-2,-2,-2,11000,10050,2,0,0,0,0
390000,2,3,1,58,-2,-2,-2,-2,-2,-2,1186,15523,0,609,0,0,15657,0,609,0,0,0,0
20000,2,2,1,27,0,0,0,-1,0,0,15939,17171,18005,1822,1316,1316,1500,1200,2000,0,0,0,0
150000,2,1,2,32,0,0,0,0,0,0,83275,84220,77956,77682,52300,56223,3006,3000,2000,222,11170,5000,0
290000,2,1,2,42,-2,-2,-2,-2,-2,-2,768,42863,2632,11767,4684,3685,42863,2632,11780,4684,3685,4352,0
500000,1,1,1,43,0,0,0,0,0,0,403800,404640,412082,417759,428608,421871,17000,16500,15000,19000,18032,5000,1
30000,2,3,1,26,0,0,0,-1,0,0,27217,24346,9237,5881,29083,23795,1179,1361,5921,23665,566,213,0
260000,2,2,1,36,0,0,0,0,0,0,200593,206178,208601,213025,214931,219001,8500,7000,7508,7500,7595,7000,1
60000,1,3,2,46,0,0,0,0,0,0,61548,63020,16982,37318,18352,17869,2700,1500,2000,1000,824,333,0
130000,2,2,1,47,0,0,0,0,0,0,85317,86865,88760,35671,36977,38931,3813,4013,1274,1878,3116,0,0
20000,1,2,2,26,1,5,4,3,2,0,13242,12762,12276,11790,11460,14090,0,0,0,0,3000,5000,1
90000,2,2,2,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,0
140000,2,1,2,24,0,0,0,-1,-1,-1,4679,3146,0,2000,4716,7485,1000,0,2000,4716,7485,10254,0
430000,2,1,2,36,0,0,0,0,0,0,258212,232225,237297,240682,245337,242481,10500,10300,9000,8541,9054,8543,1
260000,1,2,1,50,0,0,0,0,0,0,133208,122199,113462,98146,86452,58846,6400,5744,3756,2600,2500,2000,0
400000,2,2,2,42,-1,-1,-1,-1,0,0,3608,4032,9885,65207,59247,53752,4052,9939,65243,1239,5366,10435,0
180000,2,2,1,39,-1,-1,0,-1,0,0,2569,11662,11867,8111,6312,3739,11662,6003,8111,273,3739,6547,0
150000,2,3,2,33,0,0,0,0,0,0,9516,9998,8336,6462,5872,1242,1100,1074,1000,1000,1000,0,0
130000,2,2,1,39,0,0,0,0,0,0,131657,129859,128714,128962,131873,131482,5000,6208,4700,5000,5000,4800,0
50000,1,2,1,25,0,0,0,0,0,0,42238,43259,35307,23096,18970,19514,1807,1405,1366,1000,1000,1000,1
50000,2,1,2,27,0,0,0,0,0,0,44402,44977,46546,46033,48656,41674,2000,3000,2400,3023,5000,0,0
10000,1,3,2,34,0,0,0,0,0,0,7165,8647,9247,9431,8843,9075,2000,1141,325,331,389,1000,0
10000,1,2,2,24,1,2,2,2,2,2,6496,6246,8965,8672,9525,9228,0,3000,0,1000,0,800,1
50000,2,3,1,31,0,0,0,0,0,0,39072,40283,37269,27880,27935,26314,1914,1900,1478,1172,2005,1000,0
240000,1,1,1,29,-1,-1,-1,-2,-1,-1,17882,367,-4661,-23,4638,2500,403,4838,4638,4661,2500,0,0
80000,2,2,1,47,0,-1,-1,-2,-2,-2,7345,4596,0,0,0,0,4596,0,0,0,0,0,0
210000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,2,2,1,35,2,2,2,2,2,2,17880,19288,20313,19696,20670,20200,2000,1626,0,1600,0,1126,1
380000,1,1,1,32,0,0,0,0,0,0,53369,73954,35199,31136,28839,14584,30307,5044,5036,5081,2022,2026,0
110000,1,2,2,26,0,0,0,0,0,0,61167,60549,55400,10711,10868,11079,2721,2422,1132,289,341,327,0
90000,2,2,2,26,2,2,2,2,0,0,88103,90951,92226,89817,87296,89130,8300,3600,0,3300,3400,4000,1
190000,1,2,2,26,0,0,0,0,0,0,155260,136185,139013,140035,146365,148961,7416,6900,5100,10000,5500,6700,0
50000,2,3,2,40,0,0,0,0,0,0,5538,6563,7422,8292,8465,8650,1271,1130,1000,307,325,436,0
280000,2,2,2,47,-2,-2,-1,0,0,0,12477,13915,67119,53044,66668,61466,13987,69805,1711,26743,10057,54318,0
20000,1,1,2,24,-1,-1,-1,2,0,0,3302,0,679,679,5679,7570,0,679,0,5000,2000,0,0
50000,2,3,1,37,2,0,0,0,0,0,38527,39609,40352,41183,42221,42935,2000,1700,1500,1700,1568,7400,1
20000,1,2,2,23,1,2,2,2,2,0,4673,6433,6181,6778,6524,8408,2000,0,700,0,2000,2000,0
20000,1,1,2,25,0,0,0,0,0,0,15848,16883,17839,18040,18414,16213,1595,1551,752,773,772,354,0
100000,2,2,1,33,0,0,0,0,0,2,70096,71667,73043,73928,80682,77485,3300,3200,2650,9000,0,3100,0
230000,2,3,2,36,0,0,0,0,0,0,13809,13533,13200,15789,14242,15251,1533,1200,2789,1242,1251,1272,0
160000,2,3,2,29,1,-2,-2,-2,-2,-2,0,0,4150,2065,0,500,0,4150,2065,0,500,0,1
210000,2,3,2,36,2,0,0,0,0,0,420522,203447,206683,99411,63322,73433,16000,6549,4500,2407,12700,3200,0
20000,1,1,2,23,2,0,0,2,2,2,3206,4093,5514,5277,5791,5550,1100,1500,0,600,0,600,1
130000,1,3,2,56,0,0,0,0,0,0,33928,35356,36782,31309,32480,33953,2000,2000,2000,2000,2000,3000,0
90000,2,3,2,29,-1,2,-1,-1,-1,-2,19450,3123,2121,3113,0,0,0,3509,3113,0,0,0,0
300000,1,1,1,37,0,0,-2,-2,-2,-2,41000,0,0,0,0,0,0,0,0,0,0,0,0
200000,1,1,3,50,3,2,2,2,0,0,176077,179769,178358,177340,181281,191644,8000,3000,3400,6800,13600,5900,1
50000,1,2,2,48,3,2,0,0,0,0,12961,12029,11738,11011,9888,10076,507,1158,373,365,359,1111,1
360000,2,2,1,30,0,0,-1,-1,-1,-1,6419,5290,1330,2255,4164,0,1067,1341,2255,4164,0,211,0
310000,1,1,2,28,0,0,0,0,0,0,153620,147023,127390,129886,130676,127738,6603,4600,4507,4027,4025,4018,0
200000,1,2,2,29,-2,-2,-2,-2,-2,-2,13765,14304,29399,15817,6155,9955,14304,29404,15825,6155,9955,19773,0
450000,1,1,1,67,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,3,1,23,0,0,2,0,0,0,27552,30686,29915,29994,27310,27778,3605,2,1731,1093,1026,1964,0
310000,1,1,2,38,-2,-2,-2,-2,-2,-2,995,988,993,993,1495,995,993,1005,1000,1502,1000,1000,0
160000,1,1,2,27,-1,-1,-1,-1,-1,-1,316,316,2968,19656,4056,7496,316,2968,19666,4056,7496,4836,0
20000,1,3,2,28,1,2,0,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,1
500000,1,1,1,46,-1,-1,-1,0,0,0,46178,56570,117102,159284,112078,136341,57498,120899,101500,30418,80668,50384,0
80000,1,2,2,25,-1,2,-1,0,-1,0,832,416,832,416,832,416,0,832,0,832,0,416,1
300000,2,2,1,46,0,0,-1,0,-1,0,5287,5750,2977,4796,2367,7367,3000,3000,2500,2367,5000,3000,0
160000,1,3,2,44,-1,-1,-1,0,-1,-1,325,325,650,325,475,650,325,650,0,475,650,625,0
260000,2,2,2,28,0,0,0,0,0,0,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0
80000,1,1,2,26,0,0,0,0,0,0,67229,24772,20000,20000,20000,0,2089,6000,200,0,0,0,0
30000,2,2,2,23,0,0,2,0,0,0,20194,24860,24180,25467,26241,30637,5000,0,2000,1500,5000,2528,0
160000,2,1,2,29,0,0,0,0,0,2,157067,155760,153047,122831,124794,116746,5708,7424,4251,6010,5000,4000,1
430000,2,1,2,31,-2,-2,-1,0,0,0,10226,5671,52983,70672,52378,56360,5873,52983,35002,10203,7500,10000,0
130000,1,2,2,27,1,2,2,2,2,2,123371,125905,126524,127534,130524,132416,6000,4300,4400,5000,4000,63,1
80000,1,3,1,33,-1,-1,-1,-1,-1,-1,390,390,390,1936,390,390,390,390,1936,390,390,390,1
500000,1,2,2,26,0,0,0,0,0,0,126725,128206,129327,130136,127699,124623,6005,6005,6094,4161,5021,4350,0
20000,2,3,1,32,0,0,0,2,0,0,18539,18800,21274,20109,19976,20143,1400,3300,0,1000,1000,1000,0
10000,1,3,2,51,0,0,0,2,0,0,7282,8311,10398,10000,10000,0,1311,2398,0,0,0,0,0
230000,2,2,2,28,0,0,0,0,0,-1,29500,4828,7633,9202,2553,6015,4800,7021,8008,0,6015,3053,0
20000,2,1,2,23,0,0,0,0,0,0,17165,18387,19573,19504,19642,20128,1500,1600,700,1000,1000,1000,0
10000,1,2,1,47,0,0,0,0,0,-1,8884,8689,9449,6376,6530,1506,1159,3001,350,3002,1606,6276,0
260000,2,1,1,37,-1,-1,-1,-1,-1,-1,2644,268,157,1484,307,157,268,157,1484,307,157,438,0
30000,2,2,2,25,1,2,2,2,2,2,14149,15171,14635,15318,14930,16562,1543,0,1226,0,1882,0,1
220000,1,2,1,50,-2,-2,-2,2,2,-1,0,200,200,200,11326,43100,200,0,0,11326,43100,4257,0
70000,2,2,1,37,1,2,-1,0,0,2,7204,5326,5954,1069,4711,4514,0,5954,0,4514,0,0,0
100000,2,2,1,50,2,2,2,2,2,2,44078,45077,47837,48678,48420,48888,2000,3841,1900,1900,1800,2000,1
180000,1,2,2,29,1,2,2,-2,-1,2,5265,5002,0,0,1378,978,0,0,0,1704,0,2690,1
20000,1,1,2,31,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
50000,1,2,1,45,1,2,0,0,0,0,20530,15843,18256,19896,19874,19248,0,3000,2000,1000,2000,0,0
360000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,2,1,30,-1,-1,2,-1,2,2,416,832,416,3285,2685,2270,832,0,3285,0,190,0,1
20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,1
150000,2,2,1,32,-1,-1,-1,-1,-1,-1,3267,3782,316,5469,3360,2399,3782,316,5469,3360,2399,4358,0
170000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,2,1,2,32,0,0,0,0,0,0,48114,42573,55350,92141,57961,45282,20091,30128,60183,2071,2045,2791,0
120000,2,2,2,23,0,0,0,0,0,0,118063,120851,120013,77539,77333,79113,4700,3538,3000,3000,3000,5000,0
80000,2,2,2,24,2,2,2,2,2,2,23787,23124,26700,27064,27685,27091,0,4300,1100,1200,0,2500,1
140000,1,3,2,35,0,0,2,0,0,0,47422,52831,51345,49734,50476,50751,6800,8,1718,4000,2001,1879,0
160000,2,2,1,31,0,0,0,0,0,0,63780,64675,56561,52338,31133,27590,3518,3015,2128,2000,1000,2473,0
140000,2,2,1,56,0,0,0,0,-1,-1,123460,85778,89255,82800,16800,5367,5000,5000,4132,16800,5367,2000,0
260000,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,1,1,2,29,0,0,0,0,0,0,128208,100939,92549,90038,88772,111287,17000,6000,5000,6500,25000,4000,0
200000,2,2,1,34,1,-1,-1,-1,0,0,2500,9814,0,4379,1699,0,9814,0,4379,0,0,0,1
210000,2,3,2,36,0,0,0,0,0,0,203447,206683,99411,63322,73433,75381,6549,4500,2407,12700,3200,4000,0
50000,1,1,2,24,0,0,0,0,0,0,31292,32766,34426,34725,18049,19593,2000,2500,1353,1500,2000,1501,0
50000,2,3,2,23,0,0,0,0,0,-1,32789,7006,8880,15088,-574,27529,1500,2000,6700,5000,28103,1032,0
100000,2,2,2,35,0,0,0,0,0,0,98118,99577,95736,98679,67007,67485,3500,4000,5700,2507,2500,3000,0
150000,2,1,2,35,1,-1,-1,-2,-2,-1,0,1070,-240,-240,-240,390,1070,0,0,0,1170,390,0
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0
240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1
230000,2,1,2,27,0,0,-1,-1,-1,-1,7701,7744,6997,1386,5578,1386,2028,6997,1386,5578,1386,3495,0
350000,2,1,2,32,-1,-1,-1,-1,-1,0,11942,3236,7241,6800,5163,942,3252,7289,8495,5184,1,2,0
50000,1,2,2,40,0,0,0,0,0,0,49224,50222,50921,49415,8862,9711,1821,2200,2000,500,9000,331,0
290000,2,2,2,27,0,0,0,0,0,0,240506,235475,240584,212024,216379,209440,8601,9300,8000,7612,8015,7008,0
340000,2,3,1,37,-1,-1,-1,-1,-1,-1,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0
160000,2,2,2,25,-1,-1,-1,-1,-1,-1,21570,7501,10703,12448,2129,24461,7545,10841,12448,2141,24603,16897,0
80000,2,3,2,50,0,0,0,0,0,0,46914,47918,47620,48571,48525,43987,2210,1700,1614,1600,1600,1600,0
100000,1,1,2,26,0,0,0,-1,0,0,1847,3614,3252,42058,33171,18379,2000,2000,42058,500,2000,2000,0
70000,1,1,2,31,-2,-2,-2,-2,-2,-2,25856,13737,7716,25732,46671,26516,13737,7716,25740,46684,26516,56017,0
160000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1,2,2,28,0,0,0,0,0,0,111425,95724,97712,99687,100937,103138,4300,4422,4493,3800,3975,3773,0
20000,2,3,1,43,4,3,2,2,0,0,20461,19833,20502,19461,19244,20130,0,1700,0,800,1600,1000,0
210000,2,2,2,26,-1,0,0,0,0,0,119269,60133,56076,39135,25396,18553,2345,1915,5028,3200,371,25140,0
290000,2,1,2,37,1,-2,-1,-1,-1,-1,0,0,3155,0,2359,0,0,3155,0,2359,0,0,0
50000,1,2,2,32,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0,1
30000,2,1,2,24,2,2,6,6,5,4,1800,1800,1800,1800,1200,600,0,0,0,0,0,0,0
120000,2,2,2,27,-1,-1,2,-1,-1,-1,1066,5079,2528,4007,7457,2819,5079,0,4007,7457,2819,8638,0
230000,2,2,1,45,-1,-1,-1,-1,-1,-1,416,416,416,416,416,416,416,416,416,416,416,572,1
210000,1,2,2,28,-2,-2,-2,-2,-2,-2,198724,200500,0,0,0,0,4500,0,0,0,0,0,0
80000,2,3,1,38,-1,-1,-1,0,0,-2,330,0,330,330,0,0,0,660,0,0,0,0,0
110000,2,2,1,46,0,0,0,0,0,0,107281,109551,48942,49959,50951,52019,4560,1808,1825,1817,1882,1893,0
80000,1,1,2,36,-2,-2,-2,-2,-2,-2,5012,1200,0,1159,0,0,1200,0,1159,0,0,6028,0
200000,2,1,1,29,0,0,0,0,0,2,21326,30928,124497,126854,139660,145455,10000,95000,4552,15002,8000,0,0
100000,2,3,1,50,0,0,0,0,0,0,92956,96180,97701,100113,102120,73630,4333,3518,3567,3183,2674,2836,0
50000,1,1,2,27,2,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,1
420000,1,1,1,32,0,0,0,0,0,0,45060,25056,24751,24984,24983,23751,1407,1332,963,877,1000,908,1
380000,2,2,2,41,0,0,0,0,-1,0,86950,76202,63536,22345,9222,10551,3239,1283,453,9222,10551,5088,0
200000,2,3,1,43,1,2,0,0,0,0,119432,116014,119576,123551,129486,133262,0,5000,5000,7000,5000,5000,1
270000,2,2,1,27,1,2,0,0,0,0,253072,247521,253024,258109,243331,247504,0,11000,11000,8900,9000,9200,0
210000,1,2,2,29,0,0,0,0,0,0,118905,118620,78297,36137,33264,29493,5000,4000,2000,2000,2000,2000,0
190000,2,1,2,31,0,0,0,0,0,0,132946,136809,140664,144395,147642,151410,6000,6000,6000,5500,6000,5500,0
80000,2,3,1,59,0,0,0,0,0,0,75662,70073,53169,50875,50372,49470,3212,2106,2000,1603,1903,2006,0
80000,2,1,2,29,1,-2,-1,0,-1,-1,0,0,8061,8061,9390,4337,0,8061,0,9390,4500,0,1
180000,2,3,1,64,0,0,0,0,0,0,120070,123963,125022,129079,130109,133714,5876,4525,6123,4644,5688,5699,0
180000,2,2,2,28,-1,-1,-1,-1,-1,-1,416,416,416,416,416,832,416,416,416,416,832,0,1
80000,1,4,2,23,1,-1,-1,-1,0,0,-24,3032,3318,1278,2541,15452,3056,3324,1278,2003,15000,13004,0
500000,2,1,1,49,-2,-2,-2,-2,-2,-2,27936,2305,9073,5714,31868,3663,2305,9083,6105,31868,3663,8110,0
30000,2,1,1,41,0,0,0,0,0,0,26480,27529,28783,28312,28159,28870,1481,1735,994,2003,1180,1238,0
80000,1,1,1,46,2,2,2,2,2,2,40509,40551,42592,43296,43892,43060,1000,3000,1700,1600,0,3500,0
140000,2,3,1,56,0,0,0,0,0,0,141342,137996,139888,126590,111187,111414,5025,5962,4878,4100,4200,4003,0
300000,2,2,1,56,0,0,0,0,0,0,129234,127932,124793,123572,116832,115064,10060,10864,10078,10512,10020,10157,0
310000,1,1,1,39,1,-1,0,0,0,0,166517,18901,19781,22432,24058,25646,150000,1500,3000,2000,2000,3000,0
160000,2,2,1,30,2,2,0,0,0,0,164082,157663,159094,132809,100693,97181,17,7342,3675,2910,3904,2900,1
70000,1,1,1,44,1,2,2,2,0,0,14960,11080,12695,11482,8896,10074,0,3116,0,1000,2000,0,1
390000,2,2,1,33,-1,-1,-1,-1,-1,-1,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,0
140000,2,2,1,42,0,-1,-1,0,0,0,3726,2826,1646,4650,5764,7116,2846,1646,4500,3000,3000,1838,0
170000,2,2,2,50,-1,-1,-1,-1,-1,-1,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,0
140000,2,1,1,31,-2,-2,-2,-2,-2,-2,1094,421,-6,2319,4051,418,422,0,2325,4063,419,969,0
50000,2,2,1,41,0,0,-1,0,0,0,10400,0,23425,19040,19624,20152,0,23425,1500,900,993,1100,0
220000,2,1,1,31,0,0,0,0,0,0,67722,74057,75767,77902,79505,82061,7500,3500,4000,3500,4000,3000,0
460000,2,2,2,35,0,0,0,0,0,0,442291,449790,450047,453770,396600,392879,16000,17610,17500,13810,14100,14520,1
100000,2,2,2,30,0,0,0,0,-2,-2,23939,23572,24148,0,0,0,1500,1011,0,0,0,0,0
50000,2,0,1,40,0,0,0,0,0,0,44749,46229,46798,47647,40500,41921,2229,2298,2100,2500,1921,8432,0
340000,1,1,1,41,-1,-1,-1,-1,-1,-1,624,2431,595,1193,25235,5868,2431,595,1193,25235,5868,2387,1
420000,1,2,2,30,0,0,0,0,0,0,122418,113122,89586,83713,55375,54291,4816,4128,3147,2018,3130,3006,0
20000,2,3,2,46,1,2,0,0,0,0,18505,17898,18067,18917,18717,17144,0,1800,1600,400,0,0,0
350000,1,3,1,37,0,0,0,0,0,0,70257,73151,47298,25692,24542,23697,20001,5045,3000,2005,3001,4,0
580000,2,1,1,31,0,0,0,0,0,0,484798,475282,485511,488800,500723,511905,19000,20036,20000,20000,20056,16987,0
160000,2,1,1,53,0,0,0,0,0,0,52607,53548,56214,57246,58443,59883,2834,3500,2500,2207,2500,2300,0
200000,1,2,2,27,0,-1,-1,-1,-2,-2,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
90000,2,2,1,25,0,0,0,0,0,0,58502,57846,50663,45515,42599,38559,3043,2018,2033,2016,2010,2010,0
20000,1,3,1,31,0,0,0,0,0,-2,17557,18739,19473,17136,0,0,1466,1200,343,0,0,0,0
200000,1,3,1,36,-1,2,-1,0,0,2,1762,881,24842,28367,28721,20139,4,24846,5004,1540,4,6411,1
20000,2,3,1,43,-1,-1,-1,0,-1,-1,390,0,780,390,390,0,0,1170,0,390,0,780,0
150000,2,1,2,28,1,-1,-1,-2,-2,-1,0,382,0,0,0,904,382,0,0,0,904,0,0
290000,2,1,2,28,0,0,0,0,0,0,125679,113486,116427,103550,64527,64030,4315,6000,4000,3000,2500,3000,0
80000,2,2,2,24,0,0,0,0,0,0,19188,18774,12339,11312,8324,7079,1374,1235,1101,270,1000,1000,0
30000,2,2,1,29,-1,-1,-1,-1,0,0,419,1173,1370,880,780,0,1173,1370,880,500,0,1500,1
200000,2,2,2,26,1,-1,2,-1,0,0,-1544,8510,4141,15305,10368,5642,12651,0,15305,0,0,16335,0
400000,1,2,2,29,0,0,0,0,0,0,41008,42351,43146,44227,45062,46012,2005,1800,1800,1700,1700,1800,1
80000,2,2,2,24,0,0,0,-2,-2,-2,9591,1726,0,0,0,0,1000,0,0,0,0,0,0
50000,1,3,2,26,1,2,3,2,0,0,48560,52047,50597,20378,18344,19618,4570,0,0,2000,2000,341,0
490000,1,1,1,43,-1,-1,-1,-1,-1,-1,25916,14187,56573,81414,62063,14122,14187,56717,81414,62063,14122,25417,0
20000,2,2,1,39,1,2,2,0,0,0,17751,18963,18378,20000,19600,20000,1800,0,2400,0,400,1000,0
170000,2,1,2,49,0,0,0,0,0,0,163951,136825,140450,116293,118759,108766,5100,6000,4000,4000,3200,2200,0
170000,2,1,2,26,0,0,0,0,0,0,172523,164962,169636,152603,114885,105735,8000,9000,5800,3505,3500,3300,0
280000,1,1,1,37,2,-1,-1,-1,-2,-1,1405,1549,1504,0,0,2949,1549,1504,0,0,2949,2838,0
110000,2,3,2,32,-1,-1,-1,-1,-1,0,9943,9267,4957,6037,7628,2746,9284,6960,6055,7651,8,5159,0
150000,1,2,1,40,0,0,0,0,0,0,172935,46462,42407,28265,25402,21514,35749,3016,1201,601,2002,1020,0
50000,2,1,2,24,0,0,0,-2,-2,-2,12806,13490,0,0,0,0,7522,0,0,0,0,0,1
360000,2,1,2,54,0,-1,-1,0,0,-1,132387,11590,70460,67357,71713,27399,11606,70579,10022,20000,27399,71429,0
50000,2,3,2,22,0,0,0,0,0,0,44698,42254,38347,32496,23477,24094,1767,1362,1002,840,995,904,1
150000,1,1,1,37,0,0,0,0,0,2,112695,97907,100826,103297,111784,108887,3515,5002,5189,14002,8,4009,0
20000,2,3,1,44,0,0,2,2,2,0,20313,20111,18057,18536,11532,19450,3030,0,2175,0,10000,931,0
70000,2,2,2,34,2,2,2,0,0,2,64913,63387,58840,56431,56859,54449,3000,0,2000,4219,1700,323,0
20000,1,3,3,57,0,0,2,0,0,0,19071,20442,20141,19888,20318,20364,2000,1200,1300,1000,1000,1000,0
350000,2,1,1,37,-2,-2,-2,-2,-2,-2,6185,27821,36140,34022,26366,67650,27821,36532,34022,20000,117650,74086,0
140000,2,2,1,58,2,2,2,2,2,2,70428,71902,72924,72335,75508,77116,3200,2800,1200,4500,3000,0,1
110000,2,2,1,62,0,0,0,0,0,2,65932,66740,68170,69634,73981,72676,2500,2500,2600,5519,0,3000,0
70000,2,2,2,22,0,0,0,0,0,0,65793,26665,22630,14573,15127,12596,2000,1400,291,1500,5000,2000,0
160000,2,2,1,38,-1,-1,-1,-1,-1,-1,6000,6000,6228,6000,6000,6000,6000,6228,6000,6000,6000,6000,0
50000,1,1,2,25,-1,3,2,0,0,-1,1304,978,652,326,0,1454,0,0,0,0,1454,0,1
150000,2,1,2,26,0,0,2,0,0,0,65421,69087,63156,57147,53383,48556,4850,2000,2000,2000,2000,1500,0
50000,2,1,2,27,2,3,2,2,2,2,34044,33202,34370,34806,35433,36216,0,2000,1300,1500,1500,1500,1
450000,2,1,1,36,1,-1,-1,-2,-2,-2,0,2500,2500,0,0,0,2500,2500,0,0,0,0,0
50000,2,2,1,48,0,0,0,0,0,-1,12592,12899,7313,8036,3949,26984,2017,2000,1200,100,26984,5000,0
60000,1,2,1,32,0,0,0,0,0,0,56228,56861,58152,58615,54338,55915,2147,4740,1926,2597,2638,2478,0
230000,1,2,1,34,1,-2,-1,2,2,0,0,0,33,33,33,1133,0,33,0,0,1100,704,1
50000,2,2,2,26,1,2,2,2,2,-2,49119,44419,42521,38517,19221,19774,0,3213,1331,1000,1000,1100,1
150000,1,2,2,28,0,0,0,0,0,0,134218,118580,95916,82867,58995,59799,4465,10629,3500,1833,1886,1610,0
50000,1,2,2,27,0,0,0,0,0,0,46858,22534,18131,18530,19079,19608,2000,4131,1000,1000,1000,1000,0
50000,2,1,1,22,-1,0,0,0,0,-1,5856,8725,10000,17916,6789,150,3005,2700,7916,0,150,198,0
180000,1,2,1,36,0,0,0,0,-1,-1,4524,6435,6894,8292,21866,0,2000,1200,2000,21866,0,0,1
310000,2,2,2,33,0,0,0,0,0,0,110786,115540,117674,108103,114721,105624,6555,6000,3272,15874,4182,15694,0
20000,1,2,2,36,0,0,0,0,0,-2,15198,19590,18514,30382,0,0,5000,2000,1000,6000,0,0,1
70000,2,2,2,25,0,0,0,0,0,0,32486,33640,35286,36889,34152,36694,2000,2500,2519,5090,3100,0,0
100000,2,2,1,40,-2,-2,-2,-2,-2,-2,-14,1452,4091,3011,5955,0,1466,4091,3020,5955,0,2835,0
