age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
58,1,1,1,0,238,0,0,0,15,8,122,8,-1,0,3,0
78,3,1,1,0,499,0,0,1,16,7,80,4,-1,0,3,0
36,3,1,1,0,556,1,0,0,7,8,35,3,-1,0,3,0
38,2,1,1,0,830,1,0,2,19,8,68,2,-1,0,3,0
45,4,1,2,0,0,0,1,0,15,5,112,4,-1,0,3,0
34,6,1,1,0,-370,1,0,2,21,8,748,1,-1,0,3,0
55,5,1,1,0,1279,1,0,0,13,8,446,3,357,8,1,0
37,4,1,3,0,247,0,0,0,9,5,366,1,-1,0,3,0
29,9,2,1,0,382,0,0,0,5,1,409,4,-1,0,3,1
37,0,2,1,0,810,1,0,0,8,0,376,1,295,1,0,0
57,7,0,3,0,1877,1,0,0,14,0,225,4,319,1,0,0
44,7,2,1,0,5,0,0,0,21,5,333,2,-1,0,3,0
30,0,1,1,0,590,0,0,0,11,1,443,3,-1,0,3,0
32,2,1,3,0,227,1,0,2,12,8,523,1,-1,0,3,0
55,4,1,2,0,0,1,0,2,14,8,159,2,-1,0,3,0
40,3,1,1,0,864,0,0,0,14,1,36,2,-1,0,3,0
32,1,1,0,0,410,1,0,2,23,8,115,2,-1,0,3,0
45,1,1,0,0,31,0,0,0,8,0,393,2,310,1,1,0
41,5,2,0,0,0,0,0,0,8,8,239,1,368,2,0,0
27,4,2,1,0,0,1,1,0,28,5,125,2,-1,0,3,0
51,9,1,1,0,180,1,0,0,20,1,154,2,-1,0,3,0
34,9,1,1,0,0,1,1,1,13,1,60,2,-1,0,3,0
44,4,1,2,0,1034,0,0,0,17,9,73,1,-1,0,3,0
40,1,1,1,0,-365,1,0,2,19,8,44,43,-1,0,3,0
40,6,0,2,0,4647,1,0,1,8,8,330,2,-1,0,3,0
38,1,1,0,0,3195,0,0,0,7,11,244,2,-1,0,3,0
36,9,1,1,0,146,1,1,2,15,8,284,2,-1,0,3,0
45,6,1,0,0,373,0,0,0,29,1,82,11,-1,0,3,0
42,1,1,1,0,314,1,1,2,16,8,269,2,-1,0,3,0
31,10,2,1,0,209,1,0,0,6,8,193,1,-1,0,3,0
60,5,1,0,0,1720,0,0,1,6,1,115,5,-1,0,3,0
28,7,2,1,0,805,1,0,0,7,8,148,5,336,7,1,0
47,4,0,2,0,-363,1,1,2,27,8,513,1,-1,0,3,0
42,0,1,1,0,-150,0,1,0,8,5,249,3,-1,0,3,0
53,9,0,1,0,45,0,0,2,28,8,171,6,-1,0,3,0
47,1,1,1,0,1794,1,1,2,30,8,515,2,-1,0,3,0
34,0,2,1,0,1504,1,0,2,12,8,395,3,-1,0,3,0
59,4,1,2,0,138,1,1,0,13,8,106,1,280,4,0,0
55,0,1,3,0,98,0,1,0,28,4,214,1,-1,0,3,0
47,4,0,2,0,0,0,0,0,14,5,122,2,-1,0,3,0
33,0,0,1,0,1,0,0,0,28,4,119,2,-1,0,3,0
57,5,1,2,0,0,0,0,0,28,8,141,3,-1,0,3,0
45,0,1,1,0,825,0,0,2,19,6,140,1,-1,0,3,0
26,10,2,2,0,102,0,0,0,28,5,377,2,-1,0,3,0
35,0,0,1,0,148,0,1,0,8,5,199,1,-1,0,3,0
42,2,1,2,0,0,0,0,0,9,5,236,1,-1,0,3,0
55,10,1,1,0,-246,0,1,0,8,5,305,2,-1,0,3,0
46,11,2,0,0,10,0,0,2,18,6,64,6,-1,0,3,0
32,3,1,0,0,1349,1,0,0,7,1,132,2,-1,0,3,0
43,1,1,1,0,167,1,0,2,7,8,243,1,-1,0,3,0
33,4,1,2,0,334,0,0,0,25,9,87,1,-1,0,3,0
32,7,2,1,0,3993,0,0,0,22,8,148,2,-1,0,3,1
38,0,0,2,0,86,1,0,2,6,8,218,1,-1,0,3,0
36,1,1,1,0,1132,1,1,2,20,6,258,2,-1,0,3,0
53,0,1,1,0,10541,0,0,0,9,9,178,1,-1,0,3,1
42,7,1,3,0,7482,0,0,0,21,9,126,2,-1,0,3,0
44,9,0,1,0,809,1,0,2,15,8,118,4,-1,0,3,0
48,0,1,0,0,607,0,0,2,20,6,29,2,-1,0,3,0
39,7,0,1,1,-96,1,1,1,12,8,38,6,-1,0,3,0
47,9,0,1,0,-81,1,0,0,21,9,262,1,-1,0,3,0
40,0,1,1,0,0,1,1,0,9,5,145,1,-1,0,3,0
41,2,1,0,0,236,1,0,2,5,8,151,1,-1,0,3,0
34,2,1,2,0,412,1,1,0,8,5,164,1,-1,0,3,0
30,9,2,1,0,53,1,0,0,18,5,352,5,-1,0,3,0
56,0,1,1,0,5310,0,0,2,19,6,74,1,-1,0,3,0
45,7,1,3,0,8319,0,0,0,15,6,75,2,-1,0,3,0
43,4,0,2,0,3163,1,0,0,22,5,211,3,-1,0,3,0
24,8,2,1,0,597,1,0,0,20,0,943,3,-1,0,3,1
47,1,1,0,0,2,1,1,0,20,9,661,4,190,1,0,0
34,9,1,1,0,456,1,0,2,23,8,621,1,-1,0,3,0
27,1,2,1,0,1311,1,0,2,13,8,805,2,-1,0,3,0
35,4,2,2,0,1531,1,0,0,19,9,127,1,-1,0,3,0
34,7,1,1,0,790,1,0,0,20,0,579,2,350,1,0,0
37,0,1,1,0,0,1,0,1,15,5,280,6,-1,0,3,0
33,1,1,1,0,1138,1,1,2,23,8,509,1,-1,0,3,0
37,4,1,2,0,6014,1,0,0,15,5,163,6,-1,0,3,0
31,4,2,2,0,533,0,0,1,12,8,372,1,90,10,2,1
38,4,1,2,0,1021,0,0,0,20,9,87,3,-1,0,3,0
72,5,1,3,0,1940,0,0,1,4,2,705,2,-1,0,3,1
59,10,1,1,0,1625,0,0,0,4,1,198,1,180,2,2,1
50,0,0,1,0,556,1,0,0,25,5,305,1,-1,0,3,0
30,9,2,1,0,-232,0,1,0,7,1,118,2,-1,0,3,0
59,5,0,1,0,514,0,0,0,4,8,673,6,90,1,2,1
34,1,1,0,0,147,1,0,2,2,6,80,3,-1,0,3,0
45,9,2,1,0,31,0,0,2,29,8,177,1,-1,0,3,0
56,2,0,2,0,3846,0,0,0,31,5,86,7,-1,0,3,0
36,0,0,1,0,246,1,0,2,16,8,206,2,-1,0,3,0
28,9,2,1,0,216,1,0,2,13,8,66,1,-1,0,3,0
47,2,1,1,0,8480,0,0,0,29,1,137,9,-1,0,3,0
73,5,1,0,0,934,0,0,0,14,11,961,5,-1,0,3,1
59,5,1,0,0,21,0,0,1,8,5,127,3,-1,0,3,0
54,1,1,0,0,-636,1,0,2,30,8,324,3,-1,0,3,0
43,0,0,1,0,3350,1,1,2,29,8,488,1,-1,0,3,0
36,10,1,1,0,-35,0,0,0,30,4,339,3,-1,0,3,0
28,8,2,1,0,970,0,0,0,8,9,137,1,96,1,0,0
52,9,1,1,0,2079,0,0,0,6,1,68,2,-1,0,3,0
73,5,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
52,7,1,0,0,3016,1,1,0,3,3,142,1,-1,0,3,0
52,9,1,2,0,1405,1,1,2,30,8,255,1,-1,0,3,0
47,1,1,0,0,3440,0,0,0,28,1,88,10,-1,0,3,0
30,6,2,1,0,280,0,0,1,5,8,92,3,-1,0,3,0
34,4,2,2,0,681,0,0,0,6,1,637,2,-1,0,3,1
40,4,2,0,0,259,1,0,0,8,8,70,1,-1,0,3,0
28,9,1,0,0,-58,1,0,2,8,8,74,1,-1,0,3,0
34,4,2,2,0,3679,1,0,0,21,9,146,1,101,1,0,0
37,4,2,2,0,0,1,0,0,13,8,109,1,344,1,0,0
35,6,1,2,0,247,1,0,2,12,8,167,2,-1,0,3,0
38,0,2,1,0,-327,0,0,0,22,5,345,5,-1,0,3,0
26,1,1,1,0,1128,1,1,2,27,6,111,3,-1,0,3,0
53,6,2,1,0,731,0,0,0,21,9,251,2,-1,0,3,0
60,7,1,1,0,1446,0,0,0,21,1,283,6,-1,0,3,0
49,10,2,2,0,631,0,0,0,9,3,140,6,12,1,1,0
40,3,1,0,0,979,0,0,0,15,10,106,4,-1,0,3,0
22,8,2,1,0,144,0,0,0,21,1,116,1,-1,0,3,1
25,9,2,1,0,1105,1,0,0,30,0,195,1,13,1,0,0
37,7,2,1,0,-244,0,0,2,3,5,178,1,-1,0,3,0
32,9,1,1,0,3322,1,0,0,5,3,588,2,175,2,0,0
28,6,2,2,0,5215,0,0,0,2,6,673,1,-1,0,3,0
26,7,2,1,1,-162,1,0,0,15,8,44,2,-1,0,3,0
59,4,1,2,0,5865,1,0,0,21,5,250,1,-1,0,3,0
39,3,0,1,0,70,0,0,0,4,6,346,2,128,8,2,0
56,1,1,0,0,826,1,0,0,21,5,853,1,-1,0,3,0
24,8,2,1,0,2726,1,0,2,4,6,283,1,-1,0,3,0
51,1,1,0,0,1194,1,0,2,16,8,558,3,-1,0,3,0
49,4,1,2,0,-190,0,0,2,20,6,11,7,-1,0,3,0
34,9,1,2,0,285,1,1,2,29,8,223,4,-1,0,3,0
51,2,1,1,0,653,1,0,0,20,9,16,9,112,37,1,0
42,2,0,2,0,367,1,0,0,10,5,563,1,-1,0,3,0
38,1,2,0,0,162,1,0,2,8,8,200,2,-1,0,3,0
33,6,1,2,0,666,1,0,0,16,0,297,1,-1,0,3,0
50,1,1,0,0,565,1,1,0,28,1,36,3,-1,0,3,0
49,9,1,1,0,3410,0,0,2,4,1,130,1,-1,0,3,0
27,8,2,2,0,1013,0,0,0,28,4,965,3,-1,0,3,0
65,5,1,2,0,2416,0,0,0,17,3,221,2,-1,0,3,1
53,1,1,0,0,90,0,0,2,5,8,124,1,-1,0,3,0
40,1,1,1,0,877,1,0,2,20,8,207,6,-1,0,3,0
39,9,1,2,0,93,0,0,0,20,1,162,2,-1,0,3,0
39,9,1,1,0,2765,1,1,2,20,6,116,3,-1,0,3,0
42,4,0,2,0,580,1,0,0,31,5,216,2,-1,0,3,0
31,0,1,1,0,113,1,0,0,18,9,474,3,-1,0,3,0
38,1,1,1,0,730,1,0,0,20,0,19,5,328,8,1,0
58,5,0,2,0,1321,0,0,1,29,5,157,6,-1,0,3,0
42,4,1,2,0,1275,1,1,0,21,9,925,5,-1,0,3,1
44,10,0,2,0,0,0,0,0,5,3,1960,3,-1,0,3,1
35,4,1,2,0,365,0,0,0,21,9,168,2,-1,0,3,0
40,9,1,1,0,-496,0,0,1,28,5,22,2,-1,0,3,0
31,7,2,1,0,125,0,0,0,2,3,360,1,-1,0,3,0
50,4,0,2,0,30,0,0,0,20,1,76,2,-1,0,3,0
56,1,1,0,0,309,1,0,0,14,8,198,2,367,4,0,0
58,9,1,1,0,760,1,0,0,29,0,85,7,-1,0,3,0
53,9,2,1,0,-165,1,0,0,9,5,89,1,-1,0,3,0
31,1,1,1,0,2,1,0,2,20,8,182,2,-1,0,3,1
28,7,1,1,0,7,1,1,0,14,5,226,4,-1,0,3,0
37,4,1,2,0,1113,0,0,0,1,11,265,2,183,2,2,1
29,7,1,1,0,191,1,0,0,17,0,87,1,-1,0,3,0
57,5,0,1,0,316,0,0,0,28,4,935,2,-1,0,3,0
32,4,1,2,0,6138,0,0,0,30,0,211,2,196,7,2,0
30,4,1,2,0,802,1,0,0,13,1,105,1,-1,0,3,0
32,4,2,2,0,0,0,0,0,27,1,121,2,-1,0,3,0
35,4,1,2,0,0,1,0,0,5,1,148,2,-1,0,3,0
26,0,2,1,0,140,1,0,0,15,8,103,5,-1,0,3,0
24,10,2,2,0,39,1,0,2,20,6,15,3,-1,0,3,0
36,0,2,1,0,191,1,0,0,25,5,18,7,-1,0,3,0
43,4,1,2,0,438,0,0,2,17,6,355,2,-1,0,3,0
37,4,2,2,0,411,1,1,0,17,9,142,1,-1,0,3,0
30,10,2,1,0,8304,0,0,0,20,0,245,1,-1,0,3,0
60,5,1,2,0,486,0,0,0,28,1,139,4,-1,0,3,0
42,7,2,1,0,0,1,0,0,14,8,67,7,177,1,1,0
58,9,1,1,0,629,1,0,0,3,3,193,3,265,2,0,0
45,0,1,1,0,0,1,0,0,8,5,376,1,-1,0,3,0
31,9,2,1,0,2846,0,0,0,8,1,174,3,-1,0,3,0
35,4,1,2,0,299,0,0,0,19,1,1059,5,-1,0,3,0
31,1,2,1,0,4415,1,0,2,2,6,329,1,-1,0,3,0
49,7,0,1,0,947,0,0,2,20,6,808,2,-1,0,3,1
27,4,2,1,0,967,1,0,2,21,8,162,1,-1,0,3,0
49,1,2,0,0,2623,1,0,2,15,8,291,2,-1,0,3,0
47,1,1,1,0,947,0,1,0,29,1,24,17,-1,0,3,0
33,4,1,2,0,89,1,0,0,30,5,61,4,-1,0,3,0
39,0,2,1,0,113,1,0,2,6,8,342,1,-1,0,3,0
40,4,0,1,0,-626,1,0,0,7,5,140,4,-1,0,3,0
47,9,1,0,0,434,1,1,0,5,8,278,1,-1,0,3,0
41,1,1,0,0,3140,1,0,2,13,8,87,9,-1,0,3,0
51,4,1,0,1,57,1,1,2,8,8,61,1,-1,0,3,0
50,9,1,1,0,-584,0,0,0,20,1,75,2,-1,0,3,0
50,4,0,1,0,-35,1,0,0,18,1,207,5,-1,0,3,0
48,0,2,1,0,1234,1,0,0,8,0,188,1,-1,0,3,0
33,9,2,1,0,181,1,0,0,13,8,25,7,-1,0,3,0
55,3,1,0,0,43,0,1,2,26,6,464,3,-1,0,3,0
45,4,1,2,1,-577,1,1,0,24,5,204,1,-1,0,3,0
36,9,1,1,0,432,1,1,2,4,1,94,1,-1,0,3,0
34,3,1,2,0,897,0,0,0,12,1,197,4,-1,0,3,0
42,10,1,1,0,1289,0,0,0,15,5,250,4,415,2,0,1
33,7,1,1,0,2184,1,0,0,20,0,151,1,-1,0,3,0
37,4,2,2,0,1572,0,0,0,20,1,90,6,-1,0,3,0
34,4,1,2,0,0,0,0,0,22,0,176,1,-1,0,3,0
46,0,1,1,0,7386,0,0,0,6,1,87,4,-1,0,3,0
52,4,1,1,0,478,1,0,2,14,8,110,2,-1,0,3,0
45,10,1,1,0,1603,0,0,2,9,6,164,2,-1,0,3,0
41,4,1,2,0,285,1,0,0,31,1,90,4,147,4,0,0
37,4,1,2,0,489,1,0,0,7,1,205,5,-1,0,3,0
43,0,2,1,0,386,0,0,0,12,10,242,1,92,4,2,0
51,1,1,0,0,2832,1,0,0,20,0,122,4,238,12,1,0
33,1,2,3,0,514,1,0,0,17,0,225,1,-1,0,3,0
59,5,1,1,0,0,0,0,0,20,9,363,2,100,6,1,0
38,7,1,1,1,-433,1,0,0,21,5,111,2,-1,0,3,0
35,5,1,0,0,329,0,1,0,8,5,520,3,-1,0,3,0
46,9,1,1,0,68,1,1,2,16,6,87,3,-1,0,3,0
32,1,2,1,0,551,1,0,0,14,1,99,3,-1,0,3,0
49,7,1,1,0,199,1,0,0,31,5,28,25,-1,0,3,0
33,9,1,1,0,0,0,0,0,19,1,78,3,-1,0,3,0
34,10,0,2,0,182,1,0,0,2,3,170,1,-1,0,3,0
59,5,0,0,0,643,1,0,2,13,8,354,2,-1,0,3,0
31,4,2,2,0,775,1,0,0,4,8,99,2,14,3,0,0
42,1,1,1,0,-1664,1,0,2,13,8,169,1,-1,0,3,0
51,5,0,1,0,1679,0,0,0,12,1,417,1,365,9,1,1
51,0,1,1,0,1574,0,0,0,4,3,149,2,-1,0,3,0
56,5,1,0,0,556,1,0,0,28,1,102,4,-1,0,3,0
57,9,0,1,0,145,0,1,2,16,6,420,4,-1,0,3,0
47,3,1,1,1,-1531,1,0,0,31,5,156,8,-1,0,3,0
43,1,1,1,0,2105,0,0,1,30,0,93,2,-1,0,3,0
33,4,1,2,0,3669,1,0,0,17,0,370,1,-1,0,3,0
26,6,2,1,0,166,1,0,0,16,5,83,2,-1,0,3,0
37,9,2,1,0,-242,1,0,0,13,1,1149,6,-1,0,3,1
32,1,2,1,0,623,1,0,0,20,0,539,4,-1,0,3,0
34,1,1,0,0,251,1,1,0,24,5,15,3,-1,0,3,0
38,6,1,3,0,10855,0,0,2,5,6,57,2,-1,0,3,0
33,7,1,3,0,89,1,0,2,20,8,341,1,-1,0,3,0
50,4,1,1,0,0,1,0,2,14,8,214,1,-1,0,3,0
44,2,1,1,1,-848,1,0,2,19,8,468,1,-1,0,3,0
30,8,2,1,0,48,0,0,0,25,3,217,1,191,2,2,1
28,0,1,1,0,49,1,0,0,20,0,17,3,-1,0,3,0
51,1,1,0,0,3170,1,0,2,29,8,51,1,-1,0,3,0
31,7,1,1,0,1801,1,0,1,6,3,136,1,274,2,0,0
55,4,1,2,0,2537,0,0,0,19,1,97,5,-1,0,3,0
32,4,2,2,0,1613,0,0,0,21,9,24,5,-1,0,3,0
40,2,1,1,0,780,1,0,2,17,6,163,1,-1,0,3,0
32,9,1,1,0,2,1,1,0,8,5,143,1,-1,0,3,0
46,4,1,2,0,0,0,0,0,20,1,96,3,-1,0,3,0
44,9,0,1,0,314,1,0,2,12,1,18,1,651,1,2,0
41,9,1,1,0,-4,0,0,0,20,1,171,6,-1,0,3,0
32,9,1,1,0,765,1,1,0,14,0,850,2,-1,0,3,1
69,9,1,2,0,482,0,0,0,29,5,478,1,267,1,0,1
31,9,0,2,0,2287,1,0,2,21,8,97,1,-1,0,3,0
25,4,1,2,0,3,1,1,0,21,5,690,3,-1,0,3,0
26,4,2,2,0,1837,0,0,0,3,3,417,2,-1,0,3,0
51,1,1,0,0,230,1,0,0,17,9,174,1,195,1,0,0
47,9,0,1,0,689,0,0,0,20,1,64,2,-1,0,3,0
29,1,1,0,0,200,1,0,2,30,8,322,2,-1,0,3,0
46,4,2,2,0,2278,0,0,0,12,1,218,5,-1,0,3,0
40,4,2,2,0,3797,0,0,0,14,2,263,1,195,2,0,0
57,5,1,1,0,5313,0,0,0,3,6,200,1,-1,0,3,1
51,1,1,0,0,21,0,0,2,26,8,153,1,-1,0,3,0
55,9,1,3,0,574,1,0,0,29,4,243,2,-1,0,3,0
27,1,1,0,0,-443,0,1,0,21,5,93,4,-1,0,3,0
39,3,1,1,0,1444,0,0,0,19,9,100,1,117,8,2,0
41,0,2,1,0,386,0,0,0,29,4,125,1,-1,0,3,0
44,1,1,0,0,3407,1,0,2,15,8,179,2,-1,0,3,0
38,2,2,1,0,473,1,1,2,30,8,133,4,-1,0,3,0
46,0,2,3,0,306,1,0,0,11,8,289,5,-1,0,3,0
59,5,1,1,0,667,0,0,0,20,9,486,1,-1,0,3,0
32,8,2,3,0,0,0,0,2,15,11,7,1,-1,0,3,0
25,7,2,1,0,55,1,1,2,28,8,217,1,-1,0,3,0
39,0,1,1,0,104,1,0,2,6,8,412,1,-1,0,3,0
38,9,1,1,1,0,0,1,0,31,5,44,28,-1,0,3,0
48,4,1,2,0,717,0,0,1,29,5,139,2,-1,0,3,0
61,6,0,2,0,6,1,0,0,14,0,133,2,-1,0,3,1
40,0,1,1,0,767,1,0,0,6,3,168,1,-1,0,3,0
38,6,1,1,0,8094,0,0,0,22,8,94,7,-1,0,3,0
57,1,1,0,0,5431,1,1,2,6,8,383,1,-1,0,3,0
37,1,1,0,0,1322,1,0,0,21,9,14,8,185,1,1,0
32,7,2,1,0,49,1,0,0,17,0,184,4,-1,0,3,0
40,1,1,0,0,32,1,0,0,7,8,102,1,-1,0,3,0
50,4,1,2,0,4045,0,0,2,19,6,167,1,-1,0,3,0
27,3,1,0,0,0,1,0,0,23,5,435,3,-1,0,3,0
35,0,2,1,0,414,1,0,2,13,8,386,2,-1,0,3,0
38,9,2,1,0,1255,1,0,0,6,8,120,1,170,4,0,0
59,4,1,2,0,2260,1,0,0,14,8,303,1,-1,0,3,0
46,1,1,0,0,2558,1,0,1,20,9,107,1,167,1,1,0
57,5,2,0,0,604,0,0,0,19,9,187,1,-1,0,3,0
35,9,2,2,0,2658,1,0,0,19,1,768,2,141,3,0,1
39,0,1,1,0,973,1,0,0,2,11,172,4,-1,0,3,0
32,4,1,2,0,134,0,1,0,29,1,162,2,-1,0,3,0
29,1,2,1,0,992,1,1,2,28,8,456,2,-1,0,3,0
34,1,0,1,0,336,1,0,2,2,6,313,2,-1,0,3,0
30,1,2,1,1,4,1,0,2,23,8,84,3,-1,0,3,0
34,4,1,2,0,280,1,0,0,24,5,363,2,-1,0,3,0
42,3,1,0,0,1,1,0,1,28,5,59,5,-1,0,3,0
32,9,2,1,0,1995,1,0,0,20,0,121,1,-1,0,3,1
48,1,2,0,0,0,0,0,2,18,6,71,1,-1,0,3,0
31,0,2,1,0,140,1,1,0,5,8,111,1,-1,0,3,0
47,9,1,3,0,178,1,0,2,6,8,169,1,-1,0,3,0
37,7,0,1,0,1472,1,0,0,3,3,126,3,-1,0,3,0
31,1,2,1,0,545,1,0,0,18,9,195,2,-1,0,3,0
32,4,2,2,0,697,0,0,0,30,0,210,3,-1,0,3,0
40,10,2,1,0,350,1,0,2,7,8,287,1,-1,0,3,0
47,1,1,0,0,236,0,1,0,22,5,166,2,-1,0,3,0
26,8,2,1,0,132,0,0,0,1,10,194,1,119,1,2,1
57,7,2,1,0,2236,1,0,2,14,8,73,2,-1,0,3,0
30,9,2,2,0,-111,0,0,2,2,6,266,2,-1,0,3,0
29,2,1,1,0,0,1,0,2,19,6,211,1,-1,0,3,0
43,1,1,1,0,1311,1,0,2,14,8,746,1,-1,0,3,0
52,7,0,1,0,289,1,1,1,6,3,102,5,-1,0,3,0
36,4,2,2,0,2685,0,1,0,20,9,111,2,-1,0,3,0
45,7,1,3,0,318,0,0,0,16,5,63,2,-1,0,3,0
48,11,1,1,0,-95,0,0,0,19,1,134,9,-1,0,3,0
34,1,2,0,1,-2,0,1,0,7,5,199,1,-1,0,3,0
39,9,1,1,0,328,0,0,2,6,6,188,7,-1,0,3,0
32,9,2,1,0,13565,0,0,0,3,3,613,2,-1,0,3,0
51,0,1,1,0,884,0,0,2,19,6,50,1,-1,0,3,0
60,5,1,2,0,161,1,0,0,21,5,153,3,-1,0,3,0
29,1,2,1,0,922,1,0,0,18,8,72,1,-1,0,3,0
37,7,1,1,0,0,1,0,2,3,6,126,1,-1,0,3,0
59,6,1,2,0,2013,0,0,0,19,3,222,4,94,2,2,1
37,4,1,2,0,547,1,1,2,21,8,143,1,-1,0,3,0
53,6,1,2,0,1672,0,0,0,23,5,438,1,-1,0,3,0
46,7,1,1,0,6913,0,0,2,12,6,781,2,-1,0,3,0
47,3,0,0,0,1405,0,0,2,12,6,127,1,-1,0,3,0
27,0,2,1,0,464,0,0,0,10,7,103,1,-1,0,3,0
50,7,1,1,0,683,1,1,2,26,8,129,3,-1,0,3,0
52,7,1,1,0,-1,0,1,2,26,6,138,3,-1,0,3,0
37,9,2,2,0,453,0,0,0,18,1,129,4,-1,0,3,0
59,5,0,2,0,979,1,0,0,2,3,281,1,-1,0,3,0
32,1,1,0,0,323,1,0,2,21,8,530,2,-1,0,3,0
34,4,1,2,0,902,1,0,0,14,8,159,1,367,2,1,0
46,4,0,2,0,-130,1,0,0,24,7,144,2,-1,0,3,1
35,0,1,1,0,3863,1,0,0,14,8,125,1,175,1,0,0
36,1,2,1,0,3111,1,0,2,20,8,445,2,-1,0,3,0
58,1,1,0,0,9200,0,0,2,6,6,233,2,-1,0,3,0
53,1,1,1,0,1852,1,0,2,29,8,134,4,-1,0,3,0
32,7,2,1,0,951,0,0,0,28,4,77,1,-1,0,3,0
55,1,1,0,0,82,1,0,2,8,8,292,2,-1,0,3,0
43,1,1,1,0,1035,0,0,0,28,4,122,1,-1,0,3,0
26,8,2,1,0,502,1,0,1,7,8,82,1,-1,0,3,0
43,4,0,2,0,2367,0,0,0,22,11,83,1,113,3,2,1
33,7,1,1,1,-319,1,0,0,25,5,142,1,-1,0,3,0
31,4,1,2,0,582,1,0,0,15,5,58,2,-1,0,3,0
56,5,1,1,0,878,0,0,2,20,6,123,3,-1,0,3,0
37,1,1,1,0,-59,1,1,0,24,5,56,1,-1,0,3,0
54,0,1,1,0,0,0,0,0,28,4,161,1,98,2,0,1
28,0,2,1,0,-103,1,0,2,12,8,252,4,-1,0,3,0
28,1,1,1,0,269,1,0,2,3,6,615,1,-1,0,3,0
38,9,2,2,0,876,1,0,0,13,8,5,7,355,4,0,0
38,9,1,1,0,1016,1,1,0,6,8,74,2,167,4,0,0
45,1,2,1,0,3727,0,0,0,6,10,572,1,-1,0,3,0
53,4,1,2,0,597,0,0,2,22,3,392,1,-1,0,3,1
35,0,1,1,0,640,0,0,2,6,6,461,2,-1,0,3,0
40,4,1,2,0,0,1,0,0,2,3,279,1,-1,0,3,0
33,6,1,1,0,711,1,0,0,18,8,90,2,-1,0,3,0
54,9,0,1,0,51,1,0,2,13,8,123,1,-1,0,3,0
52,1,2,0,0,2024,1,0,2,14,8,314,1,-1,0,3,0
28,7,2,1,0,2921,1,0,2,28,8,136,1,-1,0,3,0
36,4,1,1,0,644,1,0,0,18,9,54,2,-1,0,3,0
30,7,0,1,0,63,1,0,2,29,8,96,5,-1,0,3,0
26,1,2,1,0,96,1,0,2,12,8,181,2,-1,0,3,0
36,6,1,2,0,16430,1,0,2,6,6,197,3,-1,0,3,0
39,4,0,2,0,133,1,0,2,28,8,136,2,-1,0,3,0
30,4,2,2,0,14,0,1,0,22,5,90,1,-1,0,3,0
21,8,2,3,0,53,0,0,0,14,6,270,1,-1,0,3,1
37,6,0,1,0,1082,0,0,0,2,3,127,3,5,5,1,0
35,9,0,1,0,787,1,0,2,5,8,683,2,-1,0,3,0
34,4,1,2,0,402,1,0,2,13,8,813,2,-1,0,3,0
53,6,1,1,0,534,1,0,0,29,5,115,4,-1,0,3,0
58,4,1,2,0,1697,0,0,2,20,6,55,2,-1,0,3,0
43,7,0,1,0,7816,1,0,1,15,8,16,3,-1,0,3,0
44,1,1,0,0,23,1,0,2,13,8,135,1,-1,0,3,0
29,7,1,1,0,57,1,0,1,21,5,342,9,-1,0,3,0
23,0,2,1,0,366,0,0,2,20,1,22,1,-1,0,3,0
37,7,1,1,0,20,1,0,1,14,8,151,5,-1,0,3,0
28,2,2,2,0,135,1,0,2,21,8,195,1,-1,0,3,0
41,4,0,2,0,4329,1,0,0,13,1,559,4,-1,0,3,0
45,7,1,1,0,9077,1,0,2,15,8,139,1,-1,0,3,0
21,8,2,1,0,398,1,0,0,11,8,295,3,-1,0,3,0
47,9,1,1,0,834,0,1,0,21,9,902,1,133,2,1,1
45,9,1,1,0,88,0,0,0,29,1,150,2,-1,0,3,0
36,3,0,1,0,-289,0,0,0,20,0,400,2,-1,0,3,0
31,7,2,1,0,122,1,0,0,4,3,157,4,268,2,0,0
28,0,2,2,0,313,0,1,0,23,11,124,1,59,6,0,0
33,1,2,0,0,0,0,0,1,9,5,83,1,-1,0,3,0
42,9,0,1,0,-78,1,1,0,29,5,10,23,-1,0,3,0
54,4,0,2,0,5253,1,1,0,7,5,17,19,-1,0,3,0
53,9,1,1,0,2818,1,0,0,19,9,131,1,126,7,0,0
54,0,0,1,0,1383,1,1,0,30,5,622,4,-1,0,3,0
35,9,0,2,0,0,1,0,2,15,8,759,1,-1,0,3,0
35,0,2,1,0,128,0,0,2,12,6,46,1,-1,0,3,0
54,9,1,1,0,65,0,0,0,28,8,309,4,93,4,0,0
36,7,0,1,0,-330,1,1,2,27,8,207,2,-1,0,3,0
47,4,1,2,0,838,0,0,0,11,1,72,3,-1,0,3,0
32,4,1,2,0,7743,0,0,0,20,1,358,3,-1,0,3,0
60,5,1,1,0,5267,0,0,0,4,11,520,1,-1,0,3,1
30,1,2,1,0,180,0,0,0,14,5,203,1,183,2,0,0
42,10,1,1,0,1990,1,1,2,19,8,13,1,-1,0,3,0
52,1,1,1,0,8180,1,0,0,13,0,81,1,144,1,0,0
34,4,1,2,0,63,0,0,0,18,9,83,1,102,2,0,0
27,8,2,2,0,24,1,0,0,2,3,344,2,-1,0,3,0
55,9,2,1,0,1199,0,1,1,11,1,91,1,99,10,0,0
